{r-seed=1, #deliveries=8, #obedient-robots=0} {ticks=138.0, time-all-deliveries-completed=111.0}
{robot-carry-capacity=1, r-seed=5, #deliveries=10, grid-width=7, #obedient-robots=2, #fallen-crates=0, grid-height=7} {ticks=52.0, time-all-deliveries-completed=41.0}
{robot-carry-capacity=1, r-seed=4, #deliveries=10, grid-width=7, #obedient-robots=2, #fallen-crates=0, grid-height=7} {ticks=58.0, time-all-deliveries-completed=45.0}
{robot-carry-capacity=1, r-seed=5, #deliveries=12, grid-width=7, #obedient-robots=4, #fallen-crates=0, grid-height=7} {ticks=55.0, time-all-deliveries-completed=44.0}
{robot-carry-capacity=1, r-seed=4, #deliveries=12, grid-width=7, #obedient-robots=4, #fallen-crates=0, grid-height=7} {ticks=64.0, time-all-deliveries-completed=51.0}
{robot-carry-capacity=1, r-seed=3, #deliveries=12, grid-width=7, #obedient-robots=0, #fallen-crates=0, grid-height=7} {ticks=69.0, time-all-deliveries-completed=56.0}
{robot-carry-capacity=1, r-seed=2, #deliveries=12, grid-width=7, #obedient-robots=0, #fallen-crates=0, grid-height=7} {ticks=65.0, time-all-deliveries-completed=52.0}
{robot-carry-capacity=1, r-seed=1, #deliveries=12, grid-width=7, #obedient-robots=0, #fallen-crates=0, grid-height=7} {ticks=65.0, time-all-deliveries-completed=52.0}
{robot-carry-capacity=1, r-seed=3, #deliveries=12, grid-width=7, #obedient-robots=4, #fallen-crates=0, grid-height=7} {ticks=69.0, time-all-deliveries-completed=56.0}
{robot-carry-capacity=1, r-seed=2, #deliveries=12, grid-width=7, #obedient-robots=4, #fallen-crates=0, grid-height=7} {ticks=65.0, time-all-deliveries-completed=52.0}
{robot-carry-capacity=1, r-seed=1, #deliveries=12, grid-width=7, #obedient-robots=4, #fallen-crates=0, grid-height=7} {ticks=65.0, time-all-deliveries-completed=52.0}
{robot-carry-capacity=1, r-seed=5, #deliveries=12, grid-width=7, #obedient-robots=0, #fallen-crates=0, grid-height=7} {ticks=55.0, time-all-deliveries-completed=44.0}
{robot-carry-capacity=1, r-seed=4, #deliveries=12, grid-width=7, #obedient-robots=0, #fallen-crates=0, grid-height=7} {ticks=64.0, time-all-deliveries-completed=51.0}
{robot-carry-capacity=1, r-seed=5, #deliveries=12, grid-width=7, #obedient-robots=2, #fallen-crates=0, grid-height=7} {ticks=55.0, time-all-deliveries-completed=44.0}
{robot-carry-capacity=1, r-seed=4, #deliveries=12, grid-width=7, #obedient-robots=2, #fallen-crates=0, grid-height=7} {ticks=63.0, time-all-deliveries-completed=50.0}
{robot-carry-capacity=1, r-seed=3, #deliveries=12, grid-width=7, #obedient-robots=2, #fallen-crates=0, grid-height=7} {ticks=67.0, time-all-deliveries-completed=54.0}
{robot-carry-capacity=1, r-seed=2, #deliveries=12, grid-width=7, #obedient-robots=2, #fallen-crates=0, grid-height=7} {ticks=65.0, time-all-deliveries-completed=52.0}
{robot-carry-capacity=1, r-seed=1, #deliveries=12, grid-width=7, #obedient-robots=2, #fallen-crates=0, grid-height=7} {ticks=64.0, time-all-deliveries-completed=51.0}
{robot-carry-capacity=1, r-seed=5, #deliveries=8, grid-width=11, #obedient-robots=4, #fallen-crates=0, grid-height=7} {ticks=53.0, time-all-deliveries-completed=38.0}
{robot-carry-capacity=1, r-seed=4, #deliveries=8, grid-width=11, #obedient-robots=4, #fallen-crates=0, grid-height=7} {ticks=55.0, time-all-deliveries-completed=39.0}
{robot-carry-capacity=1, r-seed=3, #deliveries=8, grid-width=11, #obedient-robots=0, #fallen-crates=0, grid-height=7} {ticks=61.0, time-all-deliveries-completed=44.0}
{robot-carry-capacity=1, r-seed=2, #deliveries=8, grid-width=11, #obedient-robots=0, #fallen-crates=0, grid-height=7} {ticks=57.0, time-all-deliveries-completed=40.0}
{robot-carry-capacity=1, r-seed=1, #deliveries=8, grid-width=11, #obedient-robots=0, #fallen-crates=0, grid-height=7} {ticks=51.0, time-all-deliveries-completed=38.0}
